id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,label
IMG_4826,-.42189,.40600,.05106,-.42937,.18301,.99756,-.08140,.13559,.19492,-.63898,-.99915,-.62245,.69071,.07239,.99698,.43817,.70945,-.22311,.82521,-.27451,2
IMG_4827,-.02124,.02680,-.15384,-.19514,.30002,.98732,-.04027,-.03484,-.21279,-.66581,-.89954,-.66347,.26952,.21864,.85682,.78049,.96166,.28520,.96893,.03530,2
IMG_4828,.98543,-.97040,-.13680,-.04002,.32552,.95372,-.06002,.09372,-.25625,-.12387,-.86138,-.95095,-.95185,.98647,-.23464,.83479,.63121,.98102,.98993,-.08911,2
IMG_4830,.53807,-.40339,-.31131,.13329,.47844,.95067,-.03107,.08553,-.43734,-.37096,-.72768,-.99560,.15872,.75220,.48750,.99623,.96547,.73235,.99190,-.53727,2
IMG_4834,-.58677,.56011,.18843,-.53529,-.03098,.98248,-.28583,.24241,.23819,-.79828,-.99623,-.33497,.86338,.29486,.99608,.35735,.63205,-.21081,.70966,-.40926,2
IMG_4835,-.52342,.55053,.48916,-.78666,-.23314,.90042,-.37082,.32597,.53028,-.95750,-.92812,-.17508,.88861,.65504,.97532,.33543,.63962,-.10546,.59036,-.50028,2
IMG_4852,-.68620,.58638,.44366,-.88806,-.50215,.90673,-.13206,.07861,.57693,-.75055,-.93462,-.24513,.90156,.36222,.96072,.02324,.36678,-.40838,.67561,-.20176,2
IMG_4853,-.43502,.42540,.10265,-.85405,-.07230,.90373,-.01759,.03237,-.22589,-.66314,-.96818,-.49190,.79274,.35038,.99743,.20099,.58468,-.31944,.72783,-.29972,2
IMG_4854,-.21306,.16470,.09793,-.77533,-.06209,.94608,-.05407,.00768,.04366,-.48701,-.99521,-.67083,.60165,.43190,.95762,.46981,.77310,-.15812,.84609,-.29057,2
IMG_4855,.25896,-.22015,.05700,-.62241,.02100,.99229,-.07323,-.01165,-.29194,-.23181,-.84921,-.86697,.25760,.63428,.77679,.78503,.98158,.31768,.94182,-.32279,2
IMG_4856,.81658,-.76135,-.19052,-.11828,.25233,.98869,-.12350,.03755,-.39967,-.16360,-.71770,-.94360,-.52460,.88868,.14665,.98517,.81884,.87724,.98627,-.21279,2
IMG_4857,.52254,-.49509,-.43359,.24573,.34607,.93429,-.07297,.02871,-.49597,-.02109,-.49829,-.99974,.39060,.84150,.47967,.99971,.94049,.73945,.99745,-.73630,2
IMG_4858,.95601,-.81452,-.18222,.30878,.15388,.96507,-.12353,-.13637,-.67618,-.03384,-.33786,-.99756,-.81744,.92155,-.12716,.85790,.62543,.97919,1.00000,-.01476,2
IMG_4860,-.08138,.11567,.03722,-.67952,.08558,.96945,-.05959,.05892,-.00007,-.63404,-.96200,-.46928,.52373,.38961,.94359,.54739,.83717,-.01575,.84695,-.27044,2
IMG_4861,-.73656,.68428,.20551,-.75617,-.08382,.94314,-.10410,.07090,-.35715,-.70302,-.97982,-.28844,.88620,-.13475,.93405,-.06815,.28152,-.54844,.72077,-.10709,2
IMG_4863,-.96204,.93862,.35068,-.40355,.85510,.09258,-.47856,-.00630,-.28490,-.04621,-.99235,-.99994,.98998,-.10723,.67982,-.07031,.99422,.41271,.13483,.84714,2
IMG_4865,-.81631,.78062,.07444,-.40381,.95168,.19725,-.16159,-.04997,-.29760,-.35463,-.95590,-.67817,.90171,-.53063,.91094,.02235,.98105,.70818,.30798,.99977,2
IMG_4866,-.11618,-.00597,-.25708,-.33904,.98816,.11464,.01570,-.11229,-.37824,-.29602,-.64130,-.90278,.39526,.32208,.85440,.77565,.52448,.98496,.23090,.98638,2
IMG_4867,.61488,-.65475,-.67784,.01271,.98882,-.01128,.01354,-.05736,-.76710,.61582,-.16380,-.59434,.17434,.87013,.16610,.98388,-.15064,.56976,.00297,.89503,2
IMG_4868,.57159,-.57829,-.65341,.04423,.97152,-.09165,.02930,-.07281,-.77045,.77315,-.08898,-.60831,.46031,.87141,.31716,.99755,-.07168,.57663,-.21487,.80827,2
IMG_4869,.38336,-.26888,-.68368,.11509,.97046,.04065,-.06488,-.02570,-.68670,.39470,-.37809,-.90485,.58381,.77545,.48034,.99201,.11884,.78001,-.24887,.89216,2
IMG_4870,-.11374,.01240,-.32343,-.33956,.99160,-.04837,-.06752,-.10807,-.46814,-.16423,-.69710,-.95500,.58980,.50584,.85635,.79265,.57817,.88866,-.07654,.76758,2
IMG_4872,-.70855,.73087,.23270,-.49597,.88239,.33225,.01896,-.02091,-.51966,-.52100,-.70489,-.54729,.91185,.10159,.95775,.19064,.97366,.70623,-.69174,.92970,2
IMG_4874,-.58151,.64840,.77689,-.71438,.78570,.40786,-.15578,-.03093,.38796,-.36178,-.82970,-.78824,.92588,.61783,.87937,.31760,.97287,.68386,-.95534,.75971,2
IMG_4875,-.82825,.76192,.66134,-.73700,.76147,.44077,-.08594,.03548,.58359,-.43967,-.72096,-.80776,.97058,.65706,.76711,.14845,.99407,.53049,-.76612,.73431,2
IMG_4891,-.90715,.92972,-.19550,-.33428,.16906,.97359,-.37315,.37225,-.03033,-.81422,-.71247,-.34690,.98100,.80570,.93912,.25262,.67801,.22413,.94466,-.18710,2
IMG_4893,-.95757,.96571,-.43657,-.09324,.11848,.97976,-.14375,.02420,-.27988,-.85762,-.42027,-.16710,.98398,-.81563,.94460,-.09350,.76093,-.18842,.97955,.24000,2
IMG_4894,-.92938,.95403,-.43228,-.00571,-.05375,.97051,-.07488,-.00864,-.49771,-.84351,-.22224,-.11699,.96092,-.89469,.96484,-.11057,.84417,-.48258,.89878,.18767,2
IMG_4895,-.64671,.65107,-.47234,.02175,-.33308,.93226,.03157,.04277,-.54579,-.93431,-.12340,.22122,.72659,-.55008,.97985,.31223,.99791,-.03563,.83318,.37636,2
IMG_4896,.99708,-.99863,-.44353,.17053,-.85918,.89224,.04711,-.00554,-.78944,-.70722,.00660,-.06608,-.99435,.99918,-.80491,.52078,-.68039,.90908,.69103,.61974,2
IMG_4897,.99975,-.99977,-.40544,.15689,-1.00000,.85385,.05604,-.13129,-.83451,-.60813,.00740,-.28567,-.99909,.99989,-.71326,.58264,-.64203,.92148,.60562,.87201,2
IMG_4898,.87445,-.87564,-.44504,.19938,-.99741,.86776,-.01062,.05367,-.86698,-.66613,.03223,-.11654,-.60619,.94683,-.21552,.87701,-.17025,.99779,.63326,.61931,2
IMG_4899,.39476,-.36947,-.53175,.13237,-.19665,.90934,-.01407,.05726,-.84737,-.82872,.08980,.09657,-.10259,.57976,.33221,.99233,.45851,.86880,.70868,.29550,2
IMG_4900,-.55963,.51995,-.56392,-.05461,.27501,.95755,-.09928,.09642,-.70612,-.85986,-.08200,.11245,.73868,-.20661,.94414,.48874,.99335,.13384,.81294,.06060,2
IMG_4901,-.66055,.71491,-.43918,-.13585,.41726,.98906,-.06896,.08741,-.35834,-.94670,-.35740,.05296,.85508,-.16911,.99185,.34626,.97979,.06098,.93159,-.10425,2
IMG_4902,-.81477,.80808,-.28235,-.43783,.37113,.99797,-.02903,.08242,-.09227,-.76546,-.58415,-.36389,.94612,.21183,.98671,.18657,.84863,.07870,.99778,-.00304,2
IMG_4904,-.93407,.95441,.54393,-.52985,.76435,.09894,-.19009,.18960,.01817,-.77912,-.79900,-.39534,.98406,.30665,.72634,-.15348,.99966,.24072,-.31162,.74080,2
IMG_4905,-.95257,.96044,.39046,-.52176,.85711,.26942,-.10271,-.01360,-.34311,-.65742,-.51821,-.44952,.98522,-.38281,.77717,-.28422,.98740,.28238,-.57417,.86799,2
IMG_4906,-.93521,.95301,.16276,-.43865,.91707,.30521,.10170,-.10615,-.58952,-.87435,-.18445,.00257,.97823,-.71982,.85519,-.29164,.98738,.34186,-.24070,.94951,2
IMG_4907,-.83234,.86090,.01964,-.41228,.96626,.36691,.03469,-.03282,-.74227,-.79069,-.06185,-.01312,.91213,-.67109,.95974,-.15484,.87790,.55556,-.29191,.98644,2
IMG_4908,-.09775,.05064,-.13765,-.35601,.99948,.30448,.09281,-.09022,-.87456,-.80708,.09432,.08280,.32860,.20146,.84614,.69648,.25244,.99607,-.13012,.99971,2
IMG_4909,.74357,-.74238,-.50487,-.11531,.94018,.25495,.13086,-.21120,-.89743,-.78084,.08586,-.05770,-.30402,.88471,.04210,.98273,-.62603,.62544,-.08866,.95750,2
IMG_4911,.95597,-.97407,-.59681,-.01829,.90946,.14369,.20060,-.20229,-.69240,-.49833,-.25105,-.29685,-.79582,.98927,-.45947,.79130,-.95051,.19437,-.05938,.92215,2
IMG_4912,.93001,-.93005,-.17436,-.24732,.99263,.18240,.16142,-.15831,-.79615,-.73712,-.00709,.00031,-.88512,.95345,-.82945,.43116,-.99345,-.32608,.19682,.98570,2
IMG_4913,-.67166,.70763,-.04965,-.33676,.98216,.18530,.04471,-.04549,-.68983,-.78890,-.11832,.06700,.77663,-.53994,-.08428,-.99957,.51021,-.71846,.42921,.99686,2
IMG_4914,-.95023,.95612,.04741,-.37234,.92496,.17205,.09433,-.10938,-.50035,-.70493,-.22689,-.22258,.97740,-.82520,.43321,-.84046,.86773,-.22663,.62098,.96674,2
IMG_4916,-.99164,.98197,.29700,-.43893,.77228,-.08978,-.23034,.27482,.00159,-.61102,-.72970,-.70940,.99835,.93291,.54183,-.43878,.91908,.07317,.63673,.75710,2
IMG_4932,-.99974,.99959,.34540,-.25476,.71650,-.06428,-.03805,-.01101,.48214,-.74736,-.82645,-.15186,.99992,-.96366,.60890,-.27935,.96668,.22727,.23124,.88140,2
IMG_4933,-.98737,.98176,.17722,-.21893,.78551,.09888,-.15594,-.01043,.76445,-.60559,.13735,-.25006,.99458,-.92090,.73717,-.28032,.98008,.27648,.96810,.93246,2
IMG_4934,-.98387,.98884,.26621,-.25407,.81385,.18673,-.08465,-.06173,.20715,-.58794,-.86269,-.25592,.99300,-.95320,.69069,-.34366,.98365,.26742,.94995,.96216,2
IMG_4935,-.92551,.87607,.03580,-.31707,.88970,.20889,.09385,-.09737,-.00637,-.29238,-.98550,-.38076,.95058,-.78609,.88420,-.17432,.98521,.51736,.09146,.99971,2
IMG_4936,-.66186,.60476,-.00498,-.27177,.92016,.18118,.09381,-.13598,-.14778,-.32085,-.96538,-.40724,.76178,-.42944,.99824,.23687,.82420,.81269,-.07993,.99889,2
IMG_4937,.50977,-.53538,-.22199,-.10696,.98545,.14191,.04949,-.13083,-.28920,-.26879,-.72183,-.57783,-.29459,.67232,.38767,.99642,-.28003,.81390,-.08923,.98348,2
IMG_4938,.81728,-.83081,-.24215,-.11246,.99249,.13757,.08212,-.16858,-.33950,-.27802,-.49416,-.59823,-.64210,.90377,-.00123,.96347,-.59915,.50783,-.05069,.95210,2
IMG_4939,.91721,-.96821,-.54302,-.09372,.99765,.10824,.08825,-.18779,-.57525,-.17644,-.27289,-.74175,-.64050,.98717,-.28740,.83973,-.77419,.23577,-.02145,.90558,2
IMG_4941,.86142,-.90022,-.61298,.13135,.96404,.00026,.12354,-.22624,-.70409,.07943,-.06537,-.97050,.07814,.96957,-.07906,.88177,-.61164,.34952,-.14627,.80995,2
IMG_4944,.91605,-.91327,-.51818,.08663,.98680,.03094,.11284,-.16210,-.53919,-.16437,-.20394,-.84202,-.27937,.96849,-.15953,.87686,-.69793,.35320,-.06314,.90873,2
IMG_4945,.75982,-.80032,-.38579,-.04720,.99881,.08462,.17844,-.13901,-.38836,-.14198,-.45131,-.69622,-.46170,.89382,.04806,.96267,-.45660,.49812,-.01495,.92900,2
IMG_4946,-.90439,.91849,.23030,-.34289,.04477,.93431,-.50259,.44630,.30402,-.52359,-.82742,-.42163,.98430,.78615,.83149,.28339,.50475,-.23049,.77272,-.30766,2
IMG_4947,-.82836,.85100,.14982,-.46417,.14918,.91379,-.40304,.34307,.31816,-.64967,-.86895,-.10610,.97273,.76142,.89964,.32593,.58113,-.17254,.79071,-.33412,2
IMG_4949,-.78506,.80921,.06332,-.36210,.14190,.97870,-.16226,-.00501,.24028,-.80051,-.94908,-.25219,.95157,.44595,.95308,.31584,.64733,-.14535,.88481,-.25964,2
IMG_4950,-.75828,.71399,-.15938,-.31361,.27570,.99702,-.00623,.04169,.08296,-.52672,-.98924,-.40911,.91925,.09050,.98808,.32259,.72229,-.27067,.97056,-.17222,2
IMG_4951,-.48230,.46238,-.28247,-.01548,.35393,.99068,-.07584,.11227,-.06808,-.43755,-.73559,-.57700,.73702,.01045,.97969,.60874,.93547,-.04439,.99745,-.25725,2
IMG_4952,-.11979,.12064,-.29830,-.00150,.41289,.98135,-.14963,.10104,-.14069,-.45802,-.64403,-.62202,.45543,.26046,.86437,.81194,.99845,.26255,.99991,-.22248,2
IMG_4953,.55665,-.47535,-.38023,.16891,.36353,.94365,-.15799,.03548,-.41496,-.25516,-.37021,-.91876,-.19902,.71853,.31336,.99928,.78112,.82029,.97839,-.21550,2
IMG_4954,.76114,-.80202,-.44491,.14763,.33177,.90875,-.11571,-.00207,-.44169,-.29941,-.25473,-.93282,-.49406,.89909,.00340,.93249,.56778,.96400,.97469,.01513,2
IMG_4797,-.06122,.12473,-.40197,-.33246,.11805,.34735,-.05437,.00821,-.16827,-.12637,-.90133,-.97314,.74246,.69745,-.00124,-.36625,-.94858,-.53286,.99001,.78233,3
IMG_4798,.17558,-.24908,-.44151,-.25428,.31116,.22067,.01744,-.06592,-.34602,.11635,-.77752,-.98638,.77541,.83282,-.29655,.11280,-.94240,-.11168,.98194,.96798,3
IMG_4799,.58616,-.65387,-.76351,.00680,.38679,.28631,.07786,-.35714,-.32896,-.12203,-.78887,-.99712,.66009,.93646,-.34638,.26977,-.85376,-.00428,.87877,.99533,3
IMG_4800,.37834,-.43003,-.70672,-.18284,.51566,.40435,.10678,-.15781,-.39637,.12251,-.76713,-.96769,.72605,.87512,-.31083,.13744,-.96541,-.00577,.94613,.99226,3
IMG_4802,-.33569,.30701,.02993,-.45780,-.05742,.94756,-.08729,.08386,.01901,-.16956,-.99483,-.96534,.80006,.57759,.16572,-.50754,-.86340,-.47402,.81697,.48029,3
IMG_4803,-.68119,.60869,.54021,-.76058,-.35863,-.97567,-.50141,.40824,.53928,-.23181,-.89428,-.97533,.90868,.47975,.20001,-.45668,-.81313,-.59553,.21209,-.03078,3
IMG_4806,-.32833,.27144,-.10887,-.48024,.08875,.85195,-.12547,.01041,.01929,-.53682,-.99339,-.83564,.72379,.37625,.14676,-.56914,-.90111,-.54451,.80854,.41991,3
IMG_4807,.07207,-.21756,-.50019,-.39045,.46979,.50279,-.03887,-.01514,-.32594,-.05005,-.89762,-.99252,.59414,.75634,-.20460,-.11138,-.92426,-.21216,.99901,.71846,3
IMG_4808,.67298,-.64844,-.92940,-.09029,.76712,.36293,-.06610,.02320,-.81349,.38790,-.55345,-.96938,.26383,.89566,-.54649,.26556,-.99993,.01414,.85812,.98711,3
IMG_4809,.73439,-.88788,-.93980,.09318,.86841,.54052,.18782,-.19387,-.75962,.22574,-.38339,-.84692,-.01227,.95562,-.60992,.51022,.57092,.58263,.73378,.76111,3
IMG_4839,-.09411,.21937,-.12463,-.79005,.03476,.45824,.02104,-.24127,-.99733,-.69825,-.06482,-.68946,.80619,.66092,-.07729,-.04155,-.80614,-.54150,.99881,.90134,3
IMG_4840,-.23031,.19085,-.09364,-.47393,-.24447,.35835,-.08319,-.03971,-.23065,-.37408,-.98173,-.80935,.82078,.68764,-.01699,-.38939,-.52176,-.98772,.98376,.97854,3
IMG_4841,-.20889,.05670,-.36341,-.16245,-.95783,.29504,.01106,-.01136,-.63083,.08241,-.71764,-.95794,.79675,.78076,.10755,-.41705,-.15635,-.22854,.75622,.97133,3
IMG_4842,.55624,-.59399,-.38424,.20050,.88196,.14508,.22211,-.11102,-.80492,.54521,-.57551,-.99362,.15703,.87934,-.82350,.10692,-.80234,-.73892,.54272,.63801,3
IMG_4844,-.07244,.05243,-.66615,-.24038,-.26414,.37001,.01072,-.07550,-.85593,.00115,-.47384,-.94425,.63738,.60976,.02452,-.38226,-.13093,-.27525,.67383,.94842,3
IMG_4845,.57188,-.63837,-.91753,.08758,-.48898,.15370,.08314,-.08337,-.90628,.49478,-.43414,-.96726,.25880,.89341,-.36713,.27531,-.54174,-.72316,.36336,.61294,3
IMG_4846,-.10743,.03407,-.44310,-.38967,.22978,.46992,-.04074,-.01811,-.60483,-.15124,-.76722,-.89445,.71862,.75234,-.01326,-.34268,-.15796,-.71577,.77431,.99571,3
IMG_4847,-.13355,.14549,-.12046,-.73060,.05358,.66727,.03287,-.03087,-.10089,-.52462,-.97057,-.71925,.76750,.75372,.08831,-.11544,-.11306,-.40104,.98073,.91244,3
IMG_4849,-.59310,.59148,.51326,-.86847,-.42307,.68771,-.40314,.40566,.55096,-.89289,-.91221,-.13203,.90662,.56246,.31995,-.50096,-.79958,-.64894,.42337,.27261,3
IMG_4851,-.72914,.70310,.65602,-.87059,-.57529,.60933,-.42318,.42106,.65308,-.85525,-.83024,-.37454,.94119,.53148,.53294,-.58087,-.97842,-.71761,.53592,.23628,3
IMG_4877,.61058,-.52748,.65913,-.93860,-.15579,.77484,-.31393,.32107,.06518,-.47461,-.99967,-.65678,-.33324,.72219,-.49351,.51194,.27999,-.07292,.51344,.87652,3
IMG_4888,-.30711,.60425,.08817,-.96282,.14610,.82158,-.07921,.02040,-.46884,-.63202,-.86729,-.59141,.69096,.04569,-.44161,-.51474,-.92639,-.76682,.84351,.99766,3
IMG_4889,-.67824,.93719,.61634,-.99978,-.73578,.95209,-.09141,.09696,.37071,-.59494,-.95015,-.56943,.92507,-.10893,.02805,-.81213,-.99612,-.86090,.57459,.52492,3
IMG_4890,-.02493,.49146,.01292,-.38293,-.83187,.91339,-.31663,.31043,.20173,-.20063,-.96589,-.85022,.90265,.88562,.06028,-.95669,-.98861,.95233,.41568,.43292,3
IMG_4918,-.52567,.55357,.17182,-.61225,.14804,.18557,-.27340,.31350,-.09120,-.87487,-.64760,-.09011,.90920,.70251,.04341,-.67546,-.97396,-.91063,.64054,.78083,3
IMG_4919,-.38740,.38716,.08473,-.49161,.24076,.21195,-.20674,.30990,-.06991,-.83838,-.63296,-.10538,.87086,.72005,-.02044,-.58727,-.70483,-.99376,.68469,.78037,3
IMG_4920,-.36838,.43939,-.02685,-.59889,.26731,.18830,-.17147,.21907,-.42036,-.71874,-.37905,-.24616,.86254,.67372,-.03154,-.53119,-.99808,-.97073,.85137,.89087,3
IMG_4921,-.31956,.25148,.01208,-.44765,.28893,.18640,-.22640,.22598,-.39290,-.65905,-.35331,-.34587,.82119,.70052,-.12979,-.49587,-.98563,-.98078,.85238,.90412,3
IMG_4922,-.15478,.18520,-.15654,-.39226,.26912,.18001,.00022,-.04312,-.67837,-.87395,-.11615,-.02330,.77174,.65799,-.11720,-.37790,-.99997,-.91702,.98835,1.00000,3
IMG_4923,.06485,-.09444,-.23567,-.19356,.29019,.04543,.07622,-.03065,-.72154,-.82280,-.03899,.04743,.67349,.74118,-.28987,-.23666,-.97346,-.99643,.99923,.99316,3
IMG_4925,-.00595,-.03106,-.38343,-.02315,.50379,-.06504,.15232,-.20480,-.77676,-.39180,-.22433,-.46991,.76754,.72983,-.19210,-.39525,-.34597,-.82375,.81822,.85343,3
IMG_4926,.11221,-.04304,-.42031,-.15690,.57598,.00300,.14008,-.09501,-.79804,-.56703,-.15630,-.29033,.62908,.70128,-.28338,-.23939,-.26807,-.92122,.85229,.92517,3
IMG_4927,.18731,-.21679,-.33436,-.22825,.49119,.09220,.00385,.08490,-.81754,-.80601,.01485,.04817,.56593,.74203,-.49709,-.10209,-.97588,-.99607,.99089,.99033,3
IMG_4928,-.31690,.34420,-.15873,-.46546,.35091,.22329,-.09072,.04745,-.66116,-.75459,-.16716,-.17728,.79048,.49437,.01914,-.56180,-.99514,-.97049,.93428,.96228,3
IMG_4930,-.84770,.81520,.36473,-.71229,-.00678,.39087,-.23588,.26434,.10629,-.80140,-.77031,-.38948,.98190,.89654,.51616,-.97949,-.56956,-.49879,.47614,.65288,3
IMG_4931,-.80466,.92306,.40625,-.89250,-.05206,.36778,-.44929,.38069,.11696,-.87395,-.90400,-.19478,.97333,.83870,.36933,-.96870,-.99971,-.79842,.40543,.59650,3
IMG_4958,-.99924,.99714,.68503,-.90371,-.19252,.78499,-.93142,.84540,.55927,-.61459,-.70945,-.73518,.99988,.99690,.60347,-.83944,.16705,.43533,-.13947,.08925,3
IMG_4959,-.99973,.99212,.68278,-.82716,-.12046,.64506,-.86938,.77210,.60943,-.57985,-.74516,-.70254,.99995,.98265,.63200,-.80201,.35035,.37541,-.13420,.14904,3
IMG_4960,-.99810,.99783,.62332,-.89709,-.19185,.66044,-.80014,.70533,.65161,-.57422,-.73075,-.60699,.99964,.98583,.67710,-.89237,.18858,.30837,-.03237,.33336,3
IMG_4961,-.99961,.99816,.61258,-.86746,-.15198,.64967,-.78804,.71963,.49598,-.54875,-.88837,-.66027,.99991,.90827,.66816,-.89438,.02576,.34100,-.01716,.43261,3
IMG_4963,-.99386,.99862,.40500,-.91462,-.04654,.69246,-.57376,.41444,.72580,-.77923,-.78996,-.60943,.99822,-.89541,.78585,-.89244,-.28092,.34451,.12847,.64181,3
IMG_4964,-.98510,.97203,.32738,-.78102,.01751,.57293,-.49153,.40231,.36000,-.62555,-.86391,-.70809,.99611,.09378,.69592,-.96537,.03138,.31535,.33518,.77071,3
IMG_4965,-.99435,.97760,.22768,-.80243,.18769,.56972,-.35852,.23627,.56764,-.85084,-.86850,-.51076,.99824,-.72659,.70231,-.98297,.00233,.27112,.48303,.86634,3
IMG_4966,-.93497,.93249,.11949,-.76848,.17556,.52645,-.29267,.10147,.36843,-.89349,-.98491,-.44543,.97762,-.58236,.54916,-.99925,-.54870,.15573,.59370,.96906,3
IMG_4968,-.63606,.54537,-.14389,-.54059,.44677,.38041,-.10263,.10381,-.12672,-.73654,-.89281,-.59164,.80563,-.16061,.08598,-.80745,-.85366,-.34039,.91128,.98169,3
IMG_4969,-.32337,.24102,-.29927,-.39044,.51364,.26136,-.06242,-.02112,-.16615,-.70111,-.89168,-.67074,.58095,.17308,-.17408,-.65697,-.95374,-.71585,.97394,.98542,3
IMG_4970,.33902,-.33399,-.51156,-.27634,.61825,.11273,-.13656,.04786,-.19378,-.76744,-.89485,-.56685,.08970,.64478,-.71717,-.06961,-.96806,-.98903,.99288,.93296,3
IMG_4971,.49726,-.46116,-.55544,-.04082,.63176,-.05092,.02983,.03426,-.84746,-.78944,-.29603,-.38077,.16644,.79364,-.76919,.01874,-.97349,-.99671,.92257,.90437,3
IMG_4972,.70384,-.70718,-.69346,.07627,.77242,-.08222,-.12334,.06256,-.44772,-.27083,-.83333,-.87188,-.07275,.89444,-.90838,.24082,-.73674,-.91829,.89402,.87141,3
IMG_4974,.93689,-.96295,-.79375,.48959,.83970,-.30176,-.00573,.05833,-.87011,.81820,-.56014,-.79442,-.30668,.98914,-.99993,.53348,-.07145,-.69423,.52526,.49795,3
IMG_4976,.86127,-.86138,-.73535,.31517,.77284,-.26356,.08750,-.02310,-.89423,-.06737,-.23489,-.95859,-.14128,.95417,-.98766,.40268,-.34706,-.69463,.75991,.76131,3
IMG_4977,.76190,-.76409,-.69001,.22617,.75088,-.25357,-.11185,.18132,-.48615,-.14462,-.77945,-.91920,-.08089,.91617,-.94846,.30026,-.64574,-.78308,.88044,.89549,3
IMG_4978,.60829,-.70378,-.52809,.08860,.61002,-.17739,-.07157,.14034,-.78995,-.44737,-.40984,-.72244,.01953,.88860,-.89614,.26315,-.71953,-.91022,.94047,.90461,3
IMG_4979,.50610,-.57439,-.50198,.07397,.68309,-.12161,-.07494,.10645,-.79560,-.29583,-.47764,-.82421,.24366,.84015,-.84010,.15736,-.89631,-.90020,.89234,.92102,3
IMG_4981,.25861,-.28454,-.41684,-.67407,.61874,.40930,-.02624,.02296,.10374,-.23687,-.98686,-.96989,-.03098,.45011,-.72372,.02792,-.89245,-.93138,.99676,.99801,3
IMG_4982,.83966,-.79188,-.51128,-.12706,.71992,-.12118,-.16571,.10244,-.31362,-.06428,-.91165,-.98425,-.18748,.92813,-.99932,.57359,.17585,-.50787,.96297,.94783,3
IMG_4983,.91889,-.91785,-.62782,.30848,.84830,-.37865,-.08182,.08205,-.38896,.21596,-.89692,-.99630,.14297,.97963,-.97450,.67737,.33971,-.40531,.76247,.81359,3
IMG_4984,.99276,-.99946,-.81063,.57074,.88713,-.53501,.26698,-.20678,-.72621,.68591,-.59995,-.82640,.15289,.99988,-.91408,.80464,.58339,-.16315,.39971,.49045,3
IMG_4985,.94331,-.93945,-.77664,.44567,.86578,-.49015,.50127,-.44066,-.69300,.69866,-.47958,-.59542,.49463,.98902,-.99598,.73074,.15858,-.51737,.23034,.35161,3
IMG_4987,.66966,-.60755,-.44745,-.32726,.61626,.02983,-.09896,.09915,-.30942,-.11793,-.87900,-.96987,.12272,.86289,-.96375,.41993,.02032,-.68435,.99826,.95928,3
IMG_4989,-.74760,.70780,.20119,-.72294,.22005,.48168,-.53176,.38390,-.06994,-.28927,-.99577,-.91572,.87080,-.33462,.10254,-.88187,-.90478,-.65800,.66073,.88106,3
IMG_4990,-.96476,.95277,.47384,-.80673,.01156,.62487,-.50609,.50464,.40943,-.61750,-.97830,-.72664,.99076,-.09737,.53856,-.99316,-.12798,-.14822,.20357,.50634,3
IMG_4991,-1.00000,.99673,.68360,-.90787,-.15291,.66972,-.67222,.64778,.55044,-.66572,-.92828,-.61091,1.00000,.92576,.64333,-.94066,.13014,.15238,-.05863,.34937,3
IMG_4992,-.97265,.96852,.69799,-.86152,-.07184,.58173,-.70826,.77506,.59612,-.66384,-.92397,-.56949,.99541,.94083,.41711,-.97032,-.14753,.00190,-.17329,.21573,3
IMG_4994,-.99473,.99679,.81955,-.89689,-.15773,.75029,-.82320,.65424,.55939,-.83520,-.83575,-.50850,.99918,.99359,.47617,-.86944,-.09061,.28733,-.19379,.11800,3
IMG_4995,-.98963,.99327,.53584,-.81531,.01239,.56025,-.69573,.64789,.50618,-.60327,-.89292,-.59984,.99850,.99108,.72781,-.72408,.68865,.34869,-.08737,.32576,3
IMG_4996,-.99334,.97073,.44118,-.74864,.10163,.50822,-.52668,.47679,.42908,-.60351,-.94682,-.73476,.99873,.87435,.70639,-.89068,.55992,.19639,.28488,.50875,3
IMG_4997,-.98093,.96096,.35753,-.79487,.10840,.60461,-.63364,.53732,.28796,-.63069,-.94700,-.69156,.99579,.74481,.72326,-.96779,.55435,.10251,.28408,.50082,3
IMG_4998,-.97984,.95952,.23979,-.75460,.11934,.57078,-.47402,.53626,.12694,-.44229,-.99474,-.70727,.99537,.34183,.72252,-.96955,.26455,.13722,.41381,.65418,3
IMG_4999,-.96388,.93472,-.04206,-.72222,.34895,.51922,-.19054,.13604,.82472,-.16762,-.42723,-.95814,.98777,-.34590,.71165,-.99386,.30492,.12450,.84633,.94885,3
IMG_5002,-.86608,.81962,-.24357,-.53905,.41654,.44024,-.18654,.14313,-.28548,-.21109,-.90729,-.92124,.95412,-.19610,.60987,-.99759,-.08655,-.02634,.84473,.97765,3
IMG_5003,-.71540,.71577,-.51361,-.52975,.63350,.37107,-.10800,.05741,-.10364,-.32709,-.93390,-.93813,.86052,-.32123,.46036,-.95571,-.12340,-.35994,.97312,.99159,3
IMG_5004,-.75957,.80161,-.43354,-.60077,.61043,.33743,-.17986,.13878,-.13704,-.26929,-.93818,-.93460,.87061,-.60049,.45363,-.94549,-.24005,-.30195,.95519,.99611,3
IMG_5007,-.94581,.94264,.44641,-.74771,-.09525,.38156,-.49616,.44763,.19762,-.65137,-.99994,-.66033,.98198,-.05350,.50735,-.99005,-.72314,-.09414,.29551,.79174,3
